Code,float_gauss1_core_min,float_gauss1_core_std,float_gauss2_core_min,float_gauss2_core_max,float_gauss2_core_mean,float_gauss2_core_std,float_repulsion_core_min,float_repulsion_core_max,float_repulsion_core_mean,float_repulsion_core_std,float_hydrophobic_core_max,float_hydrophobic_core_mean,float_gauss1_shell1_min,float_gauss2_shell1_max,float_gauss2_shell1_std,float_repulsion_shell1_min,float_hydrophobic_shell1_max
9601227,-8.798350334,0.4871246219,-464.1472168,0.8935700059,-0.7588571906,14.36332226,-2.007464886,0.660055995,-0.004790151492,0.09069509804,6.202020168,0.01857328601,-7.013420105,1.475119948,3.319065094,-1.359771967,2.327610016
9809914,-8.408880234,0.4665227532,-496.3662415,0.8935700059,-0.7901386619,15.35978985,-1.463464022,1.311980009,-0.002816533903,0.07679425925,6.48059988,0.0191764459,-6.842350006,1.475119948,4.188481331,-1.548748016,2.611815929
9907412,-8.703160286,0.4795696735,-406.9502258,1.350399017,-0.5981118679,12.16260719,-6.564869881,0.1581870019,-0.01445918903,0.2550038695,5.599780083,0.01742741838,-7.108870029,1.475119948,2.849515915,-1.589246988,2.436363935
10342051,-8.647250175,0.4840155244,-313.9882202,0.8935700059,-0.8594077229,13.6513834,-2.119256973,0.4086270034,-0.005510166287,0.09273140877,6.437570095,0.01972131059,-7.193860054,1.475119948,2.323475361,-1.375239015,2.462201118
10938769,-8.415579796,0.5036293864,-85.42735291,4.022531033,-0.1375035793,3.080438852,-2.587843895,0.5224440098,-0.005424981471,0.1010893211,8.01647377,0.02176717483,-8.826871872,2.076539993,0.03390525281,-1.503623009,2.327610016
11150163,-8.863110542,0.4847751856,-498.7722168,1.966423035,-0.8419601917,16.87385178,-5.146130085,0.1581870019,-0.01096216589,0.1998946667,6.269110203,0.01852870174,-7.395289898,1.475119948,4.262561321,-1.253798962,2.381285906
22883840,-8.578249931,0.4739159346,-281.5532227,3.745769024,-0.5122082233,10.5085516,-3.970010042,1.273218989,-0.005863749888,0.1299396753,6.460430145,0.01875182986,-6.700530052,1.475119948,2.37392807,-1.495931983,2.45304203
25137678,-8.463859558,0.4742843509,-120.0822296,0.8935700059,-0.1649359614,3.602941751,-2.11898303,3.555495977,-0.003513716627,0.1331341565,6.13711977,0.01909640618,-7.298299789,1.475119948,0.7368957996,-1.400354028,2.411319017
29934831,-8.565050125,0.4812925756,-529.1712036,1.327919006,-0.5627311468,15.0673151,-4.315219879,0.4675250053,-0.00799197983,0.1516945958,5.844309807,0.01815797016,-7.053359985,1.475119948,4.12287426,-1.554972053,2.522797108
53297383,-8.727472305,0.516744256,-170.625824,1.96006,-0.2602571249,5.657083511,-4.031479836,1.188089013,-0.008687436581,0.1682296544,6.320139885,0.01875795238,-8.054660797,1.475119948,0.2281019241,-1.629508972,2.327610016
56608859,-8.825550079,0.4716128409,-331.1036377,1.696760058,-1.016456008,16.72057915,-3.315792084,1.732375979,-0.004802422132,0.1247787774,6.01609993,0.01767261513,-6.884220123,1.475119948,1.570234776,-1.293473005,2.667567968
71593923,-9.046469688,0.5303747058,-188.6678925,1.775500059,-0.5650725365,9.153756142,-3.46361804,2.034379959,-0.002673495328,0.1216252148,6.351359844,0.01975101419,-8.550860405,2.076539993,0.03390525281,-1.488813996,2.327610016
76318728,-8.660820007,0.4900712073,-166.8428345,0.8935700059,-0.4503393769,7.56384325,-2.159646988,0.1581870019,-0.005519902799,0.0920168981,6.169219971,0.01773317531,-8.842950821,2.076539993,0.03390525281,-1.488163948,2.327610016
86287518,-8.575630188,0.4648726583,-375.5532227,0.973969996,-1.071140528,17.21570587,-4.885220051,0.5380989909,-0.009383901022,0.1792578399,5.12887001,0.01649544947,-7.428369999,1.475119948,2.947789669,-1.653519988,2.499351025
86287519,-8.560540199,0.4728556871,-255.730423,2.139803886,-0.4629476666,8.800866127,-3.630239964,0.4031420052,-0.00592176849,0.1197170615,5.230110168,0.01597171091,-8.844281197,2.076539993,0.03390525281,-1.480999947,2.327610016
86739665,-8.567939758,0.4751559198,-511.7972412,0.8935700059,-0.5024933219,14.04372978,-1.364709973,3.446886063,0.0004900908098,0.1222615093,6.294390202,0.01970261522,-6.450689793,1.475119948,4.834357262,-1.581423998,2.537782907
132247025,-8.041040421,0.444739908,-286.3048401,0.8935700059,-0.7327204943,11.93105888,-2.808073044,0.1581870019,-0.006152635906,0.1031497717,6.175149918,0.01922454871,-6.763790131,1.475119948,2.659037352,-1.499027014,2.518420935
135491728,-8.512149811,0.464547962,-222.506424,1.404042006,-0.6977971196,10.99914551,-6.904089928,0.1581870019,-0.01178816799,0.2301430702,5.431630135,0.01782128029,-6.816969872,1.475119948,2.0508883,-1.361974955,2.465333939
135491830,-8.606189728,0.4774742424,-437.9322205,0.8935700059,-0.7285898924,13.95355892,-1.458299041,2.39900589,-0.001889112173,0.09252859652,6.173449993,0.01931308024,-7.071959972,1.475119948,4.028581619,-1.608618021,2.394496918
135503327,-8.807080269,0.4996229708,-405.696228,1.555994987,-0.5777000189,12.240345,-4.526989937,1.230646014,-0.007180279586,0.161255002,5.711279869,0.01642347872,-7.145750046,1.475119948,3.499476671,-1.408653021,2.48822403
135527764,-8.56882,0.4680736959,-290.867218,3.886756897,-0.3667419851,8.576239586,-2.78630805,0.5686020255,-0.006652719341,0.1167691946,6.602220058,0.01856772602,-7.020040035,1.475119948,2.345502377,-1.511494994,2.500101089
135529435,-8.70650959,0.4753047824,-338.5412292,0.8935700059,-0.5129037499,10.32370377,-3.502870083,1.383108974,-0.005868837703,0.1352704018,6.384439945,0.01958155632,-6.542429924,1.475119948,2.808344126,-1.420948029,2.636287928
135541675,-8.67181015,0.4848611653,-289.7262268,1.792065978,-0.4990347922,9.226284027,-2.724899054,0.255486995,-0.006586601492,0.1147698089,6.342939854,0.01933580264,-7.154139996,1.475119948,2.171526909,-1.61345005,2.455440044
135616187,-8.809120178,0.4906002581,-537.9282227,0.8935700059,-0.8596137762,16.65026855,-1.73111701,2.473066092,-0.002662138315,0.1043717787,6.257500172,0.01851922646,-7.312200069,1.475119948,4.34812212,-1.682579041,2.383769989
135779804,-8.542880058,0.5154534578,-419.347229,4.340995789,-0.3991903961,11.6079216,-2.700860023,0.4652580023,-0.006497070193,0.1139472574,7.869314194,0.0218824707,-7.389689922,1.475119948,4.143886089,-1.419837952,2.327610016
135846942,-8.372920036,0.4565682709,-617.6272583,0.8935700059,-1.096093059,20.13837814,-1.344102979,0.8151329756,-0.003053298453,0.06311267614,6.104519844,0.01941161416,-6.522880077,1.475119948,4.283334255,-1.665068984,2.626195908
136191021,-8.530460358,0.4784305394,-198.7632294,0.8935700059,-0.585560441,9.744672775,-2.151319981,1.604455948,-0.002966832137,0.09064678103,6.168600082,0.01786387339,-7.184500217,1.475119948,0.9419189095,-1.569834948,2.378350019
136257761,-8.797969818,0.4755789936,-254.8588257,2.168811083,-0.6356185079,10.98757172,-1.743131995,1.453534007,-0.003725328948,0.08642798662,6.420909882,0.01874207519,-6.683340073,1.475119948,2.211847544,-1.509186983,2.561124086
136469009,-8.683899879,0.4617577791,-195.9802246,0.8935700059,-0.4710274041,7.78190279,-1.458760023,1.11995995,-0.004320407752,0.07921180129,5.96502018,0.01865697652,-6.720349789,1.475119948,1.783533573,-1.27749598,2.386604071
136737979,-8.992199898,0.5673010349,-44.22903061,4.350580215,-0.08730727434,2.064390659,-4.903960228,0.6193000078,-0.009284077212,0.1932396144,7.090579987,0.02013676241,-8.441631317,1.475119948,0.4644765258,-1.408154011,2.327610016
136912649,-8.83822155,0.4768192768,-156.3572235,2.08319211,-0.4056395888,6.678472519,-3.311800003,0.9884769917,-0.005310625304,0.1102752164,6.090040207,0.01860652305,-6.905580044,1.475119948,1.500726938,-1.568488955,2.525811911
146158032,-8.46475029,0.4600337446,-507.12323,2.907089949,-0.7145313025,15.65655708,-3.921289921,0.1581870019,-0.008937996812,0.1598871797,5.802209854,0.01850334555,-6.643080235,1.475119948,4.082800865,-1.591896057,2.521486998
